modality,task,formulation,subject_id,fold_id,rating_column,n_total,n_nonmissing,n_valid,retention_fraction,n_low,n_high,prop_high,balance_gap_abs,rating_mean,rating_std,rating_min,rating_max,subject_statistic,threshold_low,threshold_high,n_ties_or_discarded,n_pairs_total,n_pairs_usable_unequal,pairwise_usable_fraction,global_median_reference,global_mean_reference
EMG,arousal,subject_median_split,2,2,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,6.5,2.3048861143232218,2.0,9.0,7.5,7.5,7.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,2,2,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,6.5,2.3048861143232218,2.0,9.0,6.5,6.5,6.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,2,2,arousal_score,32,32,30.0,0.9375,14.0,16.0,0.5333333333333333,0.033333333333333326,6.5,2.3048861143232218,2.0,9.0,7.5,6.0,8.0,2,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,2,2,arousal_score,32,32,,,,,,0.0,6.5,2.3048861143232218,2.0,9.0,7.5,,,72,496.0,424.0,0.8548387096774194,4.0,4.308035714285714
EMG,arousal,subject_median_split,3,4,arousal_score,32,32,27.0,0.84375,12.0,15.0,0.5555555555555556,0.05555555555555558,3.0625,1.5194057226429023,1.0,6.0,3.0,3.0,3.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,3,4,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,3.0625,1.5194057226429023,1.0,6.0,3.0625,3.0625,3.0625,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,3,4,arousal_score,32,32,27.0,0.84375,12.0,15.0,0.5555555555555556,0.05555555555555558,3.0625,1.5194057226429023,1.0,6.0,3.0,2.0,4.0,5,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,3,4,arousal_score,32,32,,,,,,0.0,3.0625,1.5194057226429023,1.0,6.0,3.0,,,90,496.0,406.0,0.8185483870967742,4.0,4.308035714285714
EMG,arousal,subject_median_split,5,2,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,5.1875,2.0832291640623697,1.0,8.0,6.0,6.0,6.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,5,2,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.1875,2.0832291640623697,1.0,8.0,5.1875,5.1875,5.1875,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,5,2,arousal_score,32,32,23.0,0.71875,12.0,11.0,0.4782608695652174,0.021739130434782594,5.1875,2.0832291640623697,1.0,8.0,6.0,4.0,6.666666666666664,9,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,5,2,arousal_score,32,32,,,,,,0.0,5.1875,2.0832291640623697,1.0,8.0,6.0,,,75,496.0,421.0,0.8487903225806451,4.0,4.308035714285714
EMG,arousal,subject_median_split,6,1,arousal_score,32,32,21.0,0.65625,13.0,8.0,0.38095238095238093,0.11904761904761907,7.53125,1.39159025488827,3.0,9.0,8.0,8.0,8.0,11,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,6,1,arousal_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,7.53125,1.39159025488827,3.0,9.0,7.53125,7.53125,7.53125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,6,1,arousal_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,7.53125,1.39159025488827,3.0,9.0,8.0,7.0,8.0,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,6,1,arousal_score,32,32,,,,,,0.0,7.53125,1.39159025488827,3.0,9.0,8.0,,,114,496.0,382.0,0.7701612903225806,4.0,4.308035714285714
EMG,arousal,subject_median_split,7,1,arousal_score,32,32,17.0,0.53125,6.0,11.0,0.6470588235294118,0.1470588235294118,3.28125,0.909477013178453,2.0,5.0,3.0,3.0,3.0,15,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,7,1,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,3.28125,0.909477013178453,2.0,5.0,3.28125,3.28125,3.28125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,7,1,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,3.28125,0.909477013178453,2.0,5.0,3.0,3.0,3.6666666666666643,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,7,1,arousal_score,32,32,,,,,,0.0,3.28125,0.909477013178453,2.0,5.0,3.0,,,147,496.0,349.0,0.7036290322580645,4.0,4.308035714285714
EMG,arousal,subject_median_split,8,1,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,3.3125,2.4929588343973914,1.0,8.0,2.5,2.5,2.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,8,1,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,3.3125,2.4929588343973914,1.0,8.0,3.3125,3.3125,3.3125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,8,1,arousal_score,32,32,24.0,0.75,13.0,11.0,0.4583333333333333,0.041666666666666685,3.3125,2.4929588343973914,1.0,8.0,2.5,1.0,4.666666666666664,8,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,8,1,arousal_score,32,32,,,,,,0.0,3.3125,2.4929588343973914,1.0,8.0,2.5,,,97,496.0,399.0,0.8044354838709677,4.0,4.308035714285714
EMG,arousal,subject_median_split,9,3,arousal_score,32,32,23.0,0.71875,15.0,8.0,0.34782608695652173,0.15217391304347827,5.34375,1.96229099205495,1.0,9.0,6.0,6.0,6.0,9,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,9,3,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,5.34375,1.96229099205495,1.0,9.0,5.34375,5.34375,5.34375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,9,3,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,5.34375,1.96229099205495,1.0,9.0,6.0,5.0,6.0,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,9,3,arousal_score,32,32,,,,,,0.0,5.34375,1.96229099205495,1.0,9.0,6.0,,,67,496.0,429.0,0.8649193548387096,4.0,4.308035714285714
EMG,arousal,subject_median_split,10,3,arousal_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,4.1875,2.567069097239106,1.0,9.0,4.0,4.0,4.0,4,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,10,3,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,4.1875,2.567069097239106,1.0,9.0,4.1875,4.1875,4.1875,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,10,3,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.1875,2.567069097239106,1.0,9.0,4.0,2.333333333333332,5.666666666666664,10,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,10,3,arousal_score,32,32,,,,,,0.0,4.1875,2.567069097239106,1.0,9.0,4.0,,,49,496.0,447.0,0.9012096774193549,4.0,4.308035714285714
EMG,arousal,subject_median_split,11,2,arousal_score,32,32,24.0,0.75,11.0,13.0,0.5416666666666666,0.04166666666666663,5.0,1.8874586088176875,1.0,9.0,5.0,5.0,5.0,8,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,11,2,arousal_score,32,32,24.0,0.75,11.0,13.0,0.5416666666666666,0.04166666666666663,5.0,1.8874586088176875,1.0,9.0,5.0,5.0,5.0,8,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,11,2,arousal_score,32,32,24.0,0.75,11.0,13.0,0.5416666666666666,0.04166666666666663,5.0,1.8874586088176875,1.0,9.0,5.0,4.333333333333332,6.0,8,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,11,2,arousal_score,32,32,,,,,,0.0,5.0,1.8874586088176875,1.0,9.0,5.0,,,66,496.0,430.0,0.8669354838709677,4.0,4.308035714285714
EMG,arousal,subject_median_split,12,6,arousal_score,32,32,17.0,0.53125,2.0,15.0,0.8823529411764706,0.38235294117647056,4.8125,1.1575161985907585,3.0,7.0,4.0,4.0,4.0,15,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,12,6,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,4.8125,1.1575161985907585,3.0,7.0,4.8125,4.8125,4.8125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,12,6,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,4.8125,1.1575161985907585,3.0,7.0,4.0,4.0,5.0,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,12,6,arousal_score,32,32,,,,,,0.0,4.8125,1.1575161985907585,3.0,7.0,4.0,,,137,496.0,359.0,0.7237903225806451,4.0,4.308035714285714
EMG,arousal,subject_median_split,13,1,arousal_score,32,32,20.0,0.625,9.0,11.0,0.55,0.050000000000000044,2.375,1.243734296383275,1.0,5.0,2.0,2.0,2.0,12,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,13,1,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,2.375,1.243734296383275,1.0,5.0,2.375,2.375,2.375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,13,1,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,2.375,1.243734296383275,1.0,5.0,2.0,2.0,2.6666666666666643,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,13,1,arousal_score,32,32,,,,,,0.0,2.375,1.243734296383275,1.0,5.0,2.0,,,121,496.0,375.0,0.7560483870967742,4.0,4.308035714285714
EMG,arousal,subject_median_split,14,5,arousal_score,32,32,24.0,0.75,9.0,15.0,0.625,0.125,2.75,1.6393596310755,1.0,7.0,2.0,2.0,2.0,8,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,14,5,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,2.75,1.6393596310755,1.0,7.0,2.75,2.75,2.75,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,14,5,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,2.75,1.6393596310755,1.0,7.0,2.0,2.0,3.0,0,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,14,5,arousal_score,32,32,,,,,,0.0,2.75,1.6393596310755,1.0,7.0,2.0,,,88,496.0,408.0,0.8225806451612904,4.0,4.308035714285714
EMG,arousal,subject_median_split,15,6,arousal_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,3.8125,2.214123697989794,1.0,8.0,4.0,4.0,4.0,4,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,15,6,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,3.8125,2.214123697989794,1.0,8.0,3.8125,3.8125,3.8125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,15,6,arousal_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,3.8125,2.214123697989794,1.0,8.0,4.0,2.0,5.0,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,15,6,arousal_score,32,32,,,,,,0.0,3.8125,2.214123697989794,1.0,8.0,4.0,,,65,496.0,431.0,0.8689516129032258,4.0,4.308035714285714
EMG,arousal,subject_median_split,16,6,arousal_score,32,32,26.0,0.8125,15.0,11.0,0.4230769230769231,0.07692307692307693,4.0625,2.4486922530199666,1.0,9.0,4.0,4.0,4.0,6,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,16,6,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,4.0625,2.4486922530199666,1.0,9.0,4.0625,4.0625,4.0625,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,16,6,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.0625,2.4486922530199666,1.0,9.0,4.0,2.333333333333332,4.666666666666664,10,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,16,6,arousal_score,32,32,,,,,,0.0,4.0625,2.4486922530199666,1.0,9.0,4.0,,,53,496.0,443.0,0.8931451612903226,4.0,4.308035714285714
EMG,arousal,subject_median_split,17,2,arousal_score,32,32,26.0,0.8125,12.0,14.0,0.5384615384615384,0.038461538461538436,3.71875,2.3747943989954163,1.0,8.0,3.0,3.0,3.0,6,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,17,2,arousal_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,3.71875,2.3747943989954163,1.0,8.0,3.71875,3.71875,3.71875,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,17,2,arousal_score,32,32,26.0,0.8125,12.0,14.0,0.5384615384615384,0.038461538461538436,3.71875,2.3747943989954163,1.0,8.0,3.0,2.0,4.0,6,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,17,2,arousal_score,32,32,,,,,,0.0,3.71875,2.3747943989954163,1.0,8.0,3.0,,,71,496.0,425.0,0.8568548387096774,4.0,4.308035714285714
EMG,arousal,subject_median_split,18,6,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.9375,2.9679275176459416,1.0,9.0,5.5,5.5,5.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,18,6,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.9375,2.9679275176459416,1.0,9.0,4.9375,4.9375,4.9375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,18,6,arousal_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,4.9375,2.9679275176459416,1.0,9.0,5.5,3.0,7.0,6,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,18,6,arousal_score,32,32,,,,,,0.0,4.9375,2.9679275176459416,1.0,9.0,5.5,,,54,496.0,442.0,0.8911290322580645,4.0,4.308035714285714
EMG,arousal,subject_median_split,19,4,arousal_score,32,32,27.0,0.84375,14.0,13.0,0.48148148148148145,0.018518518518518545,5.4375,1.9354828209002528,1.0,8.0,6.0,6.0,6.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,19,4,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.4375,1.9354828209002528,1.0,8.0,5.4375,5.4375,5.4375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,19,4,arousal_score,32,32,27.0,0.84375,14.0,13.0,0.48148148148148145,0.018518518518518545,5.4375,1.9354828209002528,1.0,8.0,6.0,5.0,7.0,5,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,19,4,arousal_score,32,32,,,,,,0.0,5.4375,1.9354828209002528,1.0,8.0,6.0,,,75,496.0,421.0,0.8487903225806451,4.0,4.308035714285714
EMG,arousal,subject_median_split,20,3,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,5.3125,2.1423920626253263,2.0,9.0,6.0,6.0,6.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,20,3,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.3125,2.1423920626253263,2.0,9.0,5.3125,5.3125,5.3125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,20,3,arousal_score,32,32,24.0,0.75,13.0,11.0,0.4583333333333333,0.041666666666666685,5.3125,2.1423920626253263,2.0,9.0,6.0,4.0,6.666666666666664,8,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,20,3,arousal_score,32,32,,,,,,0.0,5.3125,2.1423920626253263,2.0,9.0,6.0,,,62,496.0,434.0,0.875,4.0,4.308035714285714
EMG,arousal,subject_median_split,21,6,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.34375,2.745557491202834,1.0,9.0,3.5,3.5,3.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,21,6,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,4.34375,2.745557491202834,1.0,9.0,4.34375,4.34375,4.34375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,21,6,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.34375,2.745557491202834,1.0,9.0,3.5,2.333333333333332,4.666666666666664,10,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,21,6,arousal_score,32,32,,,,,,0.0,4.34375,2.745557491202834,1.0,9.0,3.5,,,67,496.0,429.0,0.8649193548387096,4.0,4.308035714285714
EMG,arousal,subject_median_split,22,6,arousal_score,32,32,27.0,0.84375,12.0,15.0,0.5555555555555556,0.05555555555555558,3.8125,3.0355961111452228,1.0,9.0,2.0,2.0,2.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,22,6,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,3.8125,3.0355961111452228,1.0,9.0,3.8125,3.8125,3.8125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,22,6,arousal_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,3.8125,3.0355961111452228,1.0,9.0,2.0,1.0,5.0,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,22,6,arousal_score,32,32,,,,,,0.0,3.8125,3.0355961111452228,1.0,9.0,2.0,,,90,496.0,406.0,0.8185483870967742,4.0,4.308035714285714
EMG,arousal,subject_median_split,23,5,arousal_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,5.15625,2.108159371940366,1.0,9.0,5.0,5.0,5.0,6,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,23,5,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,5.15625,2.108159371940366,1.0,9.0,5.15625,5.15625,5.15625,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,23,5,arousal_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,5.15625,2.108159371940366,1.0,9.0,5.0,4.0,6.0,6,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,23,5,arousal_score,32,32,,,,,,0.0,5.15625,2.108159371940366,1.0,9.0,5.0,,,53,496.0,443.0,0.8931451612903226,4.0,4.308035714285714
EMG,arousal,subject_median_split,24,5,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,4.28125,2.706870598587971,1.0,9.0,4.0,4.0,4.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,24,5,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,4.28125,2.706870598587971,1.0,9.0,4.28125,4.28125,4.28125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,24,5,arousal_score,32,32,23.0,0.71875,12.0,11.0,0.4782608695652174,0.021739130434782594,4.28125,2.706870598587971,1.0,9.0,4.0,2.0,5.666666666666664,9,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,24,5,arousal_score,32,32,,,,,,0.0,4.28125,2.706870598587971,1.0,9.0,4.0,,,56,496.0,440.0,0.8870967741935484,4.0,4.308035714285714
EMG,arousal,subject_median_split,25,4,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,4.25,3.0413812651491097,1.0,9.0,4.0,4.0,4.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,25,4,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,4.25,3.0413812651491097,1.0,9.0,4.25,4.25,4.25,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,25,4,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,4.25,3.0413812651491097,1.0,9.0,4.0,2.0,5.666666666666664,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,25,4,arousal_score,32,32,,,,,,0.0,4.25,3.0413812651491097,1.0,9.0,4.0,,,70,496.0,426.0,0.8588709677419355,4.0,4.308035714285714
EMG,arousal,subject_median_split,26,2,arousal_score,32,32,30.0,0.9375,15.0,15.0,0.5,0.0,3.125,2.381569860407206,1.0,8.0,2.0,2.0,2.0,2,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,26,2,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,3.125,2.381569860407206,1.0,8.0,3.125,3.125,3.125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,26,2,arousal_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,3.125,2.381569860407206,1.0,8.0,2.0,1.0,4.0,4,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,26,2,arousal_score,32,32,,,,,,0.0,3.125,2.381569860407206,1.0,8.0,2.0,,,120,496.0,376.0,0.7580645161290323,4.0,4.308035714285714
EMG,arousal,subject_median_split,27,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.0625,1.71277370075559,3.0,8.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,27,5,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,5.0625,1.71277370075559,3.0,8.0,5.0625,5.0625,5.0625,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,27,5,arousal_score,32,32,29.0,0.90625,16.0,13.0,0.4482758620689655,0.051724137931034475,5.0625,1.71277370075559,3.0,8.0,4.5,4.0,6.0,3,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,27,5,arousal_score,32,32,,,,,,0.0,5.0625,1.71277370075559,3.0,8.0,4.5,,,82,496.0,414.0,0.8346774193548387,4.0,4.308035714285714
EMG,arousal,subject_median_split,28,1,arousal_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,3.15625,2.346664854106781,1.0,8.0,2.0,2.0,2.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,28,1,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,3.15625,2.346664854106781,1.0,8.0,3.15625,3.15625,3.15625,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,28,1,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,3.15625,2.346664854106781,1.0,8.0,2.0,1.3333333333333321,3.6666666666666643,10,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,28,1,arousal_score,32,32,,,,,,0.0,3.15625,2.346664854106781,1.0,8.0,2.0,,,93,496.0,403.0,0.8125,4.0,4.308035714285714
EMG,arousal,subject_median_split,29,5,arousal_score,32,32,25.0,0.78125,10.0,15.0,0.6,0.09999999999999998,3.8125,2.0832291640623697,1.0,8.0,3.0,3.0,3.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,29,5,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,3.8125,2.0832291640623697,1.0,8.0,3.8125,3.8125,3.8125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,29,5,arousal_score,32,32,28.0,0.875,17.0,11.0,0.39285714285714285,0.10714285714285715,3.8125,2.0832291640623697,1.0,8.0,3.0,3.0,4.666666666666664,4,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,29,5,arousal_score,32,32,,,,,,0.0,3.8125,2.0832291640623697,1.0,8.0,3.0,,,65,496.0,431.0,0.8689516129032258,4.0,4.308035714285714
EMG,arousal,subject_median_split,30,5,arousal_score,32,32,25.0,0.78125,13.0,12.0,0.48,0.020000000000000018,4.34375,2.0707694071286644,2.0,9.0,4.0,4.0,4.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,30,5,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,4.34375,2.0707694071286644,2.0,9.0,4.34375,4.34375,4.34375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,30,5,arousal_score,32,32,25.0,0.78125,13.0,12.0,0.48,0.020000000000000018,4.34375,2.0707694071286644,2.0,9.0,4.0,3.0,5.0,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,30,5,arousal_score,32,32,,,,,,0.0,4.34375,2.0707694071286644,2.0,9.0,4.0,,,73,496.0,423.0,0.8528225806451613,4.0,4.308035714285714
EMG,arousal,subject_median_split,31,2,arousal_score,32,32,29.0,0.90625,14.0,15.0,0.5172413793103449,0.017241379310344862,5.125,3.2379584617471546,1.0,9.0,5.0,5.0,5.0,3,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,31,2,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,5.125,3.2379584617471546,1.0,9.0,5.125,5.125,5.125,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,31,2,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,5.125,3.2379584617471546,1.0,9.0,5.0,3.0,7.666666666666664,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,31,2,arousal_score,32,32,,,,,,0.0,5.125,3.2379584617471546,1.0,9.0,5.0,,,88,496.0,408.0,0.8225806451612904,4.0,4.308035714285714
EMG,arousal,subject_median_split,32,6,arousal_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,4.4375,1.9833289565778038,1.0,8.0,4.0,4.0,4.0,7,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,32,6,arousal_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,4.4375,1.9833289565778038,1.0,8.0,4.4375,4.4375,4.4375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,32,6,arousal_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,4.4375,1.9833289565778038,1.0,8.0,4.0,3.333333333333332,5.0,7,,,,4.0,4.308035714285714
EMG,arousal,within_subject_pairwise_or_ranking_task,32,6,arousal_score,32,32,,,,,,0.0,4.4375,1.9833289565778038,1.0,8.0,4.0,,,58,496.0,438.0,0.8830645161290323,4.0,4.308035714285714
EMG,arousal,subject_median_split,33,6,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,3.59375,1.6366767968966873,1.0,6.0,4.0,4.0,4.0,5,,,,4.0,4.308035714285714
EMG,arousal,subject_zscore_sign,33,6,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,3.59375,1.6366767968966873,1.0,6.0,3.59375,3.59375,3.59375,0,,,,4.0,4.308035714285714
EMG,arousal,subject_top_bottom_quantile_q33,33,6,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,3.59375,1.6366767968966873,1.0,6.0,4.0,3.0,5.0,5,,,,4.0,4.308035714285714
