scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,single_class_test_flags,single_class_train_flags,max_midpoint_removed_fraction,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
deap_5x5,27,3481247477,11,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,28,794680334,7,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,29,4096509761,13,300,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,30,397777897,12,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,31,1583094883,11,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,32,280704838,6,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,33,420412556,5,293,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,34,2361722320,9,303,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,35,2707964152,10,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,36,3680203445,9,306,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,37,3935723894,12,288,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,38,2440613529,9,297,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,39,1322115508,13,306,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,40,2656332552,13,307,46,0,0,0.10714285714285714,6,7,8,8,True,True
deap_5x5,41,3532497927,8,291,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,42,1593249377,11,287,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,43,744598122,6,310,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,44,2206690013,9,297,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,45,1334724231,9,297,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,46,3551680043,10,294,47,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,47,3119261990,11,309,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,48,2304169360,11,297,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,49,1167167424,9,314,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,50,2038015516,12,310,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,51,2120999657,10,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,52,3713452290,9,301,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,53,187185943,6,269,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,54,2453059389,5,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,55,2590196718,13,318,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,56,2230003064,10,280,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,57,2708242272,11,287,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,58,3490165952,11,304,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,59,614230231,11,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,60,4267100977,9,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,61,218512388,13,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,62,3242872157,14,322,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,63,1174649365,11,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,64,1633815189,12,305,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,65,2988621188,5,309,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,66,2564241329,11,307,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,67,1328686374,4,306,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,68,968294373,11,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,69,361093370,9,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,70,1942427200,9,286,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,71,33795772,13,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,72,490168961,8,292,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,73,3430358785,12,305,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,74,1219285524,10,292,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,75,3021656992,11,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,76,844995836,5,297,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,77,4156509546,13,300,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,78,1628328412,8,294,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,79,1334818240,7,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,80,2538538594,10,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,81,911406843,9,285,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,82,2060187438,12,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,83,3386242982,10,291,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,84,4207890784,10,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,85,3778093856,13,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,86,1822328754,9,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,87,405469453,8,292,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,88,1628970775,7,297,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,89,889429782,9,281,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,90,1160851599,9,285,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,91,4271995562,7,295,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,92,1616919823,10,291,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,93,2378757953,11,299,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,94,1882246565,12,317,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,95,1323470502,12,303,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,96,443032607,6,315,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,97,3856652751,10,299,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,98,3630886119,10,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,99,1926001904,10,286,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,100,672968435,10,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,101,1306251024,9,294,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,102,2747989587,13,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,103,3732877079,7,295,46,0,0,0.10714285714285714,6,7,8,8,False,True
deap_5x5,104,2474810797,11,307,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,105,4245634281,12,314,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,106,2952489765,12,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,107,4235960495,9,278,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,108,2036982951,7,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,109,2052752907,13,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,110,3288419421,10,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,111,4145951137,8,295,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,112,392661173,11,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,113,2163598466,11,285,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,114,3169510144,10,300,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,115,2448708805,12,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,116,1014324325,14,310,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,117,3442799731,13,308,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,118,4199168716,9,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,119,2764059540,12,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,120,1769582332,11,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,121,3332011908,6,288,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,122,3492563536,11,284,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,123,3943905175,11,285,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,124,181630128,9,311,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,125,1033427194,12,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,126,3269009703,13,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,127,228847753,12,316,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,128,1242154351,7,285,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,129,297286946,10,302,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,130,1128802914,12,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,131,1478909556,10,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,132,3354201352,13,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,133,636774419,13,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,134,3441470233,8,301,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,135,905016422,14,294,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,136,2700852644,12,311,45,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,137,3602397260,7,307,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,138,300954778,12,309,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,139,2778167043,13,314,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,140,1929870073,9,281,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,141,2140030038,11,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,142,2833646731,11,297,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,143,2272647942,12,293,46,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,144,1517106333,10,274,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,145,2395456332,9,296,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,146,2069212281,11,288,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,147,241106769,13,293,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,148,849515313,6,284,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,149,1079621324,9,318,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,150,2276727426,11,294,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,151,703439593,9,304,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,152,3085742491,8,301,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,153,3233127355,12,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,154,846546890,8,316,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,155,1200693175,11,288,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,156,1876330550,9,306,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,157,56410268,9,302,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,158,3338141189,13,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,159,2837554526,11,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,160,838284969,7,291,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,161,1291554154,7,287,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,162,1074386981,11,287,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,163,2496244553,13,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,164,515968779,14,320,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,165,1176456499,13,307,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,166,124190966,9,288,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,167,3785377852,11,307,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,168,2065246006,13,298,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,169,856096892,10,287,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,170,3457031960,13,292,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,171,3158861222,8,294,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,172,652708393,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,173,113665144,6,294,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,174,1579910493,9,293,47,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,175,4117715210,12,318,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,176,982037294,14,290,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,177,2581958967,9,297,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,178,1737094200,7,301,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,179,305911281,10,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,180,313929177,7,283,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,181,3915643970,9,300,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,182,1524674568,10,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,183,1766324532,4,294,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,184,2240694336,12,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,185,813068094,13,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,186,626067176,13,297,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,187,1330781275,12,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,188,3841869575,12,292,45,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,189,74590773,10,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,190,3464670144,11,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,191,1059623201,8,304,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,192,1308325188,8,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,193,621717796,7,299,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,194,1829003857,8,296,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,195,734664585,10,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,196,704280970,12,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,197,1018997263,13,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,198,2482215168,10,293,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,199,3449065061,6,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,200,1600309173,7,306,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,201,4278773697,11,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,202,4102930797,10,303,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,203,1212014131,10,299,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,204,1688046006,12,298,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,205,1192615915,10,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,206,79738577,12,315,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,207,2651945707,13,299,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,208,1221870092,6,302,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,209,2064772059,13,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,210,1409277600,12,303,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,211,3349082088,12,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,212,2866415707,4,291,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,213,876735947,10,289,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,214,3975161705,11,301,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,215,512347817,11,289,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,216,1591548966,11,295,45,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,217,2165907222,9,301,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,218,2789387272,12,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,219,2652738760,9,304,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,220,4252823606,13,306,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,221,3288702877,13,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,222,3981515629,12,283,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,223,2460295508,6,301,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,224,2003067944,10,297,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,225,543095418,11,289,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,226,1002150940,11,314,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,227,3782716862,9,303,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,228,3563683871,13,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,229,3246477208,10,310,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,230,4110370785,12,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,231,2444975645,7,287,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,232,4226341911,14,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,233,1687049034,7,308,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,234,3759412393,12,286,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,235,3542899300,10,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,236,3337543124,12,297,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,237,3028648673,13,303,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,238,2800394286,11,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,239,3807909263,6,312,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,240,3379134136,10,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,241,3730498099,9,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,242,3674958063,13,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,243,2995298760,10,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,244,1266069335,12,285,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,245,1498683720,7,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,246,156617906,13,307,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,247,4030079828,10,298,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,248,3309537561,6,284,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,249,468646677,7,298,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,250,3277288020,10,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,251,3301166768,10,315,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,252,373844610,6,296,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,253,4155045458,11,290,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,254,2731632235,12,317,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,255,3536292440,12,288,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,256,3886735782,7,292,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,257,2213217089,12,307,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,258,1180327161,6,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,259,3757832212,12,290,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,260,3598291694,13,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,261,3700148639,12,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,262,3124402275,9,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,263,2552325260,12,300,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,264,930100212,13,285,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,265,1633498387,11,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,266,4002117391,9,283,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,267,1601511860,11,319,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,268,1108889654,9,288,47,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,269,3956044299,11,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,270,3834603133,8,304,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,271,3270560765,15,321,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,272,1772248203,3,285,46,0,0,0.041666666666666664,6,7,8,8,False,False
deap_5x5,273,456204758,11,306,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,274,2656930346,9,280,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,275,3786009649,9,313,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,276,2167163602,12,314,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,277,19146637,11,268,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,278,2055676166,9,295,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,279,1370686595,12,317,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,280,332641576,12,295,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,281,2454030269,9,314,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,282,4213592117,10,308,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,283,216050892,11,306,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,284,3524158010,13,304,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,285,1569101530,11,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,286,1244064115,10,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,287,911658683,7,294,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,288,1866473553,11,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,289,3619988099,7,284,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,290,2379241378,4,296,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,291,2609858821,9,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,292,1469427061,12,295,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,293,3984782501,11,308,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,294,1919403826,12,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,295,589356745,8,292,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,296,1360443079,10,294,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,297,2583513256,10,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,298,1962927076,11,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,299,520625325,12,278,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,300,1205253058,10,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,301,830424546,6,303,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,302,3697767094,9,299,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,303,3733917649,9,303,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,304,2018879467,12,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,305,2533884027,13,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,306,54771112,9,296,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,307,1016920011,10,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,308,1514943582,7,304,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,309,4920248,3,262,46,0,0,0.041666666666666664,6,7,8,8,False,False
deap_5x5,310,616888684,10,301,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,311,349401946,12,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,312,645245779,10,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,313,1602870709,8,312,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,314,3272310143,11,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,315,1439958137,13,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,316,65898894,13,308,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,317,278263972,10,306,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,318,3028876382,12,299,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,319,1334187412,6,272,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,320,4126300944,9,299,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,321,1468881006,10,294,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,322,313190150,13,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,323,1105924985,10,303,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,324,2791001656,9,300,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,325,3581069928,6,285,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,326,587994201,10,300,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,327,3220689275,14,317,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,328,1225359928,13,292,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,329,3426957402,7,308,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,330,2700835839,13,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,331,2525134495,12,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,332,1686497010,11,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,333,472685182,2,281,44,0,0,0.08333333333333333,6,7,8,8,False,False
deap_5x5,334,2285911295,13,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,335,748976667,13,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,336,1302357827,15,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,337,2088254282,11,295,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,338,1740571541,8,316,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,339,244508669,14,312,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,340,4231125108,12,302,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,341,872035369,8,295,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,342,255331763,15,317,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,343,1623334237,13,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,344,1456614512,9,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,345,4277429885,8,314,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,346,1645572322,10,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,347,271648854,13,300,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,348,2533360999,9,304,45,0,0,0.0625,6,7,8,8,False,True
