dataset,subject_id,subject_number,session_id,trial_id,stimulus_id,stimulus_id_numeric,presentation_order,trial_index_0based_in_dat,trial_index_1based_in_dat,valence_score,arousal_score,dominance_score,liking_score,valence_discard_midpoint,valence_midpoint_as_low,valence_midpoint_as_high,arousal_discard_midpoint,arousal_midpoint_as_low,arousal_midpoint_as_high,eeg_available,emg_available,eeg_channel_count,emg_channel_count,sample_count,chronology_verified,stimulus_identity_verified,mapping_verified,verified_order_hypothesis,physical_trial_unit,dat_path,dat_sha256,mapping_path,mapping_sha256
DEAP,s23,23,s23_session1,DEAP_s23_exp29,exp29,29,18,28,29,3.72,1.06,7.15,2.96,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp17,exp17,17,19,16,17,2.86,1.0,3.51,1.06,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp03,exp03,3,20,2,3,7.09,4.14,7.0,6.79,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp27,exp27,27,21,26,27,5.06,1.05,5.04,2.88,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp36,exp36,36,22,35,36,4.92,1.0,5.28,1.86,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp23,exp23,23,23,22,23,4.17,1.97,5.82,4.05,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp13,exp13,13,24,12,13,8.01,5.06,7.47,8.01,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp26,exp26,26,25,25,26,8.27,5.0,8.32,8.12,1.0,1,1,,0,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp12,exp12,12,26,11,12,7.0,1.91,7.04,7.0,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp30,exp30,30,27,29,30,3.88,1.19,4.13,7.42,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp15,exp15,15,28,14,15,7.0,1.96,7.5,7.37,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp32,exp32,32,29,31,32,7.97,7.04,8.28,8.06,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp04,exp04,4,30,3,4,8.21,6.97,8.27,8.42,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp19,exp19,19,31,18,19,8.15,5.01,7.82,8.09,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp11,exp11,11,32,10,11,7.0,5.0,7.46,8.1,1.0,1,1,,0,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp01,exp01,1,33,0,1,7.71,6.56,7.71,7.74,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp07,exp07,7,34,6,7,8.94,7.81,7.99,8.99,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp02,exp02,2,35,1,2,9.0,9.0,9.0,9.0,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp37,exp37,37,36,36,37,4.31,1.0,4.85,2.03,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp24,exp24,24,37,23,24,6.53,2.03,6.51,7.94,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp08,exp08,8,38,7,8,7.23,4.95,7.37,7.83,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp16,exp16,16,39,15,16,5.15,1.91,5.04,3.77,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s23,23,s23_session1,DEAP_s23_exp34,exp34,34,40,33,34,6.72,6.35,6.79,7.91,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s23.dat,4d0ff26bf85936dec56999cc424dba04582272d2f390cf32c8a70ffad9f7f39e,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp19,exp19,19,1,18,19,7.03,5.05,7.08,5.0,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp17,exp17,17,2,16,17,4.08,5.99,4.97,4.03,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp23,exp23,23,3,22,23,1.0,8.06,1.97,4.14,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp20,exp20,20,4,19,20,4.03,6.08,7.08,3.0,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp22,exp22,22,5,21,22,3.03,6.06,4.03,6.91,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp27,exp27,27,6,26,27,6.08,5.03,7.1,6.14,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp18,exp18,18,7,17,18,8.96,7.0,7.09,8.0,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp30,exp30,30,8,29,30,1.0,8.03,3.06,7.99,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp06,exp06,6,9,5,6,5.96,5.99,5.01,4.04,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp26,exp26,26,10,25,26,4.05,6.99,4.06,7.08,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp21,exp21,21,11,20,21,1.96,8.05,8.0,5.94,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp02,exp02,2,12,1,2,6.04,6.09,6.97,6.01,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp31,exp31,31,13,30,31,2.94,7.97,2.99,7.03,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp16,exp16,16,14,15,16,4.0,4.06,5.03,6.01,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp05,exp05,5,15,4,5,7.06,5.96,7.03,7.03,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp03,exp03,3,16,2,3,8.96,7.12,8.96,6.05,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp09,exp09,9,17,8,9,7.08,5.01,8.04,8.05,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp28,exp28,28,18,27,28,4.03,6.05,4.03,6.0,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp07,exp07,7,19,6,7,3.04,5.94,5.96,2.0,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp29,exp29,29,20,28,29,3.97,6.04,4.97,4.05,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp10,exp10,10,21,9,10,5.01,5.04,6.03,3.97,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp04,exp04,4,22,3,4,6.05,7.05,6.05,6.97,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s24,24,s24_session1,DEAP_s24_exp32,exp32,32,23,31,32,3.0,8.01,4.03,6.03,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s24.dat,345251ceff4f4762f1e92b766c5956eba0f7a6b09a1a13a96ba0f5b0e488ee8f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
