scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,max_midpoint_removed_fraction,single_class_test_cells,single_class_train_cells,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
idare_5x5,35,1260751,11,371,54,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,36,1260752,11,372,54,0.25,0,0,12,13,6,7,True,True
idare_5x5,37,1260753,4,382,58,0.30952380952380953,0,0,12,13,6,7,False,False
idare_5x5,38,1260754,12,394,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,39,1260755,10,383,50,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,40,1260756,8,297,55,0.34065934065934067,0,0,12,13,6,7,False,True
idare_5x5,41,1260757,2,358,46,0.3611111111111111,0,0,12,13,6,7,False,False
idare_5x5,42,1260758,11,406,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,43,1260759,12,392,51,0.4175824175824176,0,0,12,13,6,7,True,True
idare_5x5,44,1260760,7,365,57,0.2967032967032967,0,0,12,13,6,7,False,True
idare_5x5,45,1260761,13,375,54,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,46,1260762,13,353,56,0.24358974358974358,0,0,12,13,6,7,True,True
idare_5x5,47,1260763,12,364,53,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,48,1260764,6,357,44,0.3888888888888889,0,0,12,13,6,7,False,True
idare_5x5,49,1260765,7,396,51,0.2916666666666667,0,0,12,13,6,7,False,True
idare_5x5,50,1260766,5,359,57,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,51,1260767,8,394,56,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,52,1260768,15,364,47,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,53,1260769,14,379,53,0.4175824175824176,0,0,12,13,6,7,True,True
idare_5x5,54,1260770,6,373,53,0.32142857142857145,0,0,12,13,6,7,False,True
idare_5x5,55,1260771,13,372,53,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,56,1260772,11,370,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,57,1260773,8,370,51,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,58,1260774,9,373,55,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,59,1260775,14,369,52,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,60,1260776,11,369,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,61,1260777,13,393,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,62,1260778,11,382,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,63,1260779,8,369,52,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,64,1260780,13,390,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,65,1260781,8,338,46,0.3717948717948718,0,0,12,13,6,7,False,True
idare_5x5,66,1260782,11,322,51,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,67,1260783,12,399,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,68,1260784,12,382,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,69,1260785,9,391,56,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,70,1260786,5,368,49,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,71,1260787,14,392,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,72,1260788,22,419,57,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,73,1260789,15,395,51,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,74,1260790,2,389,59,0.31868131868131866,0,0,12,13,6,7,False,False
idare_5x5,75,1260791,18,395,51,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,76,1260792,12,406,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,77,1260793,11,407,57,0.24358974358974358,0,0,12,13,6,7,True,True
idare_5x5,78,1260794,14,395,51,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,79,1260795,13,379,55,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,80,1260796,6,367,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,81,1260797,1,373,47,0.3717948717948718,0,0,12,13,6,7,False,False
idare_5x5,82,1260798,10,391,53,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,83,1260799,7,364,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,84,1260800,10,405,48,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,85,1260801,13,392,55,0.2361111111111111,0,0,12,13,6,7,True,True
idare_5x5,86,1260802,17,393,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,87,1260803,11,391,57,0.26373626373626374,0,0,12,13,6,7,True,True
idare_5x5,88,1260804,14,395,54,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,89,1260805,15,391,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,90,1260806,10,369,51,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,91,1260807,11,362,53,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,92,1260808,11,381,48,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,93,1260809,9,348,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,94,1260810,9,358,54,0.25274725274725274,0,0,12,13,6,7,False,True
idare_5x5,95,1260811,6,306,49,0.3194444444444444,0,0,12,13,6,7,False,True
idare_5x5,96,1260812,9,384,45,0.4230769230769231,0,0,12,13,6,7,False,True
idare_5x5,97,1260813,4,369,51,0.34615384615384615,0,0,12,13,6,7,False,False
idare_5x5,98,1260814,0,374,54,0.31868131868131866,2,0,12,13,6,7,False,False
idare_5x5,99,1260815,8,383,54,0.2564102564102564,0,0,12,13,6,7,False,True
idare_5x5,100,1260816,15,384,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,101,1260817,6,347,53,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,102,1260818,0,380,56,0.2967032967032967,2,0,12,13,6,7,False,False
idare_5x5,103,1260819,7,396,40,0.4444444444444444,0,0,12,13,6,7,False,True
idare_5x5,104,1260820,16,396,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,105,1260821,10,400,57,0.37362637362637363,0,0,12,13,6,7,True,True
idare_5x5,106,1260822,11,333,54,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,107,1260823,13,387,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,108,1260824,15,396,53,0.36904761904761907,0,0,12,13,6,7,True,True
idare_5x5,109,1260825,12,398,56,0.25274725274725274,0,0,12,13,6,7,True,True
idare_5x5,110,1260826,14,388,56,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,111,1260827,8,380,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,112,1260828,9,388,50,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,113,1260829,16,419,55,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,114,1260830,9,334,53,0.27380952380952384,0,0,12,13,6,7,False,True
idare_5x5,115,1260831,5,378,55,0.3956043956043956,0,0,12,13,6,7,False,True
idare_5x5,116,1260832,12,360,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,117,1260833,3,395,57,0.2692307692307692,0,0,12,13,6,7,False,False
idare_5x5,118,1260834,12,386,55,0.34523809523809523,0,0,12,13,6,7,True,True
idare_5x5,119,1260835,7,359,55,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,120,1260836,11,386,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,121,1260837,12,385,45,0.375,0,0,12,13,6,7,True,True
idare_5x5,122,1260838,17,409,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,123,1260839,4,370,54,0.34065934065934067,0,0,12,13,6,7,False,False
idare_5x5,124,1260840,11,354,45,0.375,0,0,12,13,6,7,True,True
idare_5x5,125,1260841,16,402,55,0.2564102564102564,0,0,12,13,6,7,True,True
idare_5x5,126,1260842,4,377,51,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,127,1260843,12,374,57,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,128,1260844,13,362,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,129,1260845,15,396,42,0.46153846153846156,0,0,12,13,6,7,True,True
idare_5x5,130,1260846,2,356,48,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,131,1260847,13,382,55,0.2564102564102564,0,0,12,13,6,7,True,True
idare_5x5,132,1260848,13,382,55,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,133,1260849,10,397,59,0.26373626373626374,0,0,12,13,6,7,True,True
idare_5x5,134,1260850,16,385,42,0.4166666666666667,0,0,12,13,6,7,True,True
idare_5x5,135,1260851,13,366,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,136,1260852,8,396,47,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,137,1260853,12,365,57,0.27380952380952384,0,0,12,13,6,7,True,True
idare_5x5,138,1260854,8,367,54,0.35714285714285715,0,0,12,13,6,7,False,True
idare_5x5,139,1260855,10,407,49,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,140,1260856,12,375,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,141,1260857,15,370,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,142,1260858,10,379,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,143,1260859,6,352,50,0.36904761904761907,0,0,12,13,6,7,False,True
idare_5x5,144,1260860,2,337,48,0.38461538461538464,0,0,12,13,6,7,False,False
idare_5x5,145,1260861,5,359,57,0.32142857142857145,0,0,12,13,6,7,False,True
idare_5x5,146,1260862,14,404,53,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,147,1260863,14,388,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,148,1260864,10,394,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,149,1260865,15,409,52,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,150,1260866,5,379,56,0.2692307692307692,0,0,12,13,6,7,False,True
idare_5x5,151,1260867,10,351,57,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,152,1260868,6,387,56,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,153,1260869,11,347,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,154,1260870,4,392,54,0.32967032967032966,0,0,12,13,6,7,False,False
idare_5x5,155,1260871,3,391,54,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,156,1260872,10,378,54,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,157,1260873,1,312,51,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,158,1260874,12,400,56,0.2222222222222222,0,0,12,13,6,7,True,True
idare_5x5,159,1260875,12,383,47,0.3974358974358974,0,0,12,13,6,7,True,True
idare_5x5,160,1260876,3,351,52,0.30952380952380953,0,0,12,13,6,7,False,False
idare_5x5,161,1260877,4,324,55,0.2948717948717949,0,0,12,13,6,7,False,False
idare_5x5,162,1260878,11,387,59,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,163,1260879,4,373,51,0.34615384615384615,0,0,12,13,6,7,False,False
idare_5x5,164,1260880,15,359,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,165,1260881,6,360,52,0.2777777777777778,0,0,12,13,6,7,False,True
idare_5x5,166,1260882,5,380,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,167,1260883,6,410,50,0.3055555555555556,0,0,12,13,6,7,False,True
idare_5x5,168,1260884,12,379,56,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,169,1260885,11,358,48,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,170,1260886,14,398,55,0.34523809523809523,0,0,12,13,6,7,True,True
idare_5x5,171,1260887,11,378,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,172,1260888,11,401,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,173,1260889,14,400,54,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,174,1260890,9,308,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,175,1260891,4,388,45,0.375,0,0,12,13,6,7,False,False
idare_5x5,176,1260892,12,379,53,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,177,1260893,15,398,56,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,178,1260894,14,399,53,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,179,1260895,18,402,57,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,180,1260896,11,408,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,181,1260897,7,372,52,0.2777777777777778,0,0,12,13,6,7,False,True
idare_5x5,182,1260898,14,389,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,183,1260899,12,374,48,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,184,1260900,12,394,57,0.26373626373626374,0,0,12,13,6,7,True,True
idare_5x5,185,1260901,7,371,58,0.32967032967032966,0,0,12,13,6,7,False,True
idare_5x5,186,1260902,7,363,47,0.3472222222222222,0,0,12,13,6,7,False,True
idare_5x5,187,1260903,6,379,56,0.23076923076923078,0,0,12,13,6,7,False,True
idare_5x5,188,1260904,9,388,51,0.2916666666666667,0,0,12,13,6,7,False,True
idare_5x5,189,1260905,16,400,49,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,190,1260906,12,419,57,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,191,1260907,6,341,47,0.3974358974358974,0,0,12,13,6,7,False,True
idare_5x5,192,1260908,16,390,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,193,1260909,12,383,58,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,194,1260910,2,351,47,0.3472222222222222,0,0,12,13,6,7,False,False
idare_5x5,195,1260911,13,353,55,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,196,1260912,10,377,55,0.37362637362637363,0,0,12,13,6,7,True,True
idare_5x5,197,1260913,9,351,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,198,1260914,11,389,46,0.3611111111111111,0,0,12,13,6,7,True,True
idare_5x5,199,1260915,6,364,53,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,200,1260916,13,379,50,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,201,1260917,4,327,48,0.34615384615384615,0,0,12,13,6,7,False,False
idare_5x5,202,1260918,12,379,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,203,1260919,13,386,55,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,204,1260920,0,334,47,0.3717948717948718,2,0,12,13,6,7,False,False
idare_5x5,205,1260921,12,359,54,0.35714285714285715,0,0,12,13,6,7,True,True
idare_5x5,206,1260922,14,378,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,207,1260923,8,384,53,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,208,1260924,8,392,52,0.2777777777777778,0,0,12,13,6,7,False,True
idare_5x5,209,1260925,9,396,49,0.3194444444444444,0,0,12,13,6,7,False,True
idare_5x5,210,1260926,13,406,56,0.23076923076923078,0,0,12,13,6,7,True,True
idare_5x5,211,1260927,12,339,49,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,212,1260928,16,372,56,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,213,1260929,0,374,57,0.32142857142857145,2,0,12,13,6,7,False,False
idare_5x5,214,1260930,9,366,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,215,1260931,14,376,50,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,216,1260932,8,371,56,0.23076923076923078,0,0,12,13,6,7,False,True
idare_5x5,217,1260933,9,353,52,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,218,1260934,16,392,52,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,219,1260935,15,375,51,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,220,1260936,6,373,53,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,221,1260937,11,382,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,222,1260938,13,404,58,0.25274725274725274,0,0,12,13,6,7,True,True
idare_5x5,223,1260939,13,387,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,224,1260940,15,394,58,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,225,1260941,9,346,49,0.3717948717948718,0,0,12,13,6,7,False,True
idare_5x5,226,1260942,14,363,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,227,1260943,14,371,45,0.4230769230769231,0,0,12,13,6,7,True,True
idare_5x5,228,1260944,13,349,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,229,1260945,10,388,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,230,1260946,8,374,57,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,231,1260947,12,380,46,0.41025641025641024,0,0,12,13,6,7,True,True
idare_5x5,232,1260948,5,361,51,0.3516483516483517,0,0,12,13,6,7,False,True
idare_5x5,233,1260949,6,392,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,234,1260950,9,348,56,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,235,1260951,8,362,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,236,1260952,10,394,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,237,1260953,9,415,55,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,238,1260954,5,381,52,0.36904761904761907,0,0,12,13,6,7,False,True
idare_5x5,239,1260955,8,366,51,0.2916666666666667,0,0,12,13,6,7,False,True
idare_5x5,240,1260956,12,401,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,241,1260957,12,395,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,242,1260958,9,385,47,0.3472222222222222,0,0,12,13,6,7,False,True
idare_5x5,243,1260959,15,404,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,244,1260960,6,354,42,0.4166666666666667,0,0,12,13,6,7,False,True
idare_5x5,245,1260961,3,337,57,0.30952380952380953,0,0,12,13,6,7,False,False
idare_5x5,246,1260962,16,398,42,0.4166666666666667,0,0,12,13,6,7,True,True
idare_5x5,247,1260963,16,408,48,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,248,1260964,9,323,56,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,249,1260965,10,351,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,250,1260966,11,374,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,251,1260967,15,380,47,0.3974358974358974,0,0,12,13,6,7,True,True
idare_5x5,252,1260968,6,392,44,0.4358974358974359,0,0,12,13,6,7,False,True
idare_5x5,253,1260969,11,377,40,0.4444444444444444,0,0,12,13,6,7,True,True
idare_5x5,254,1260970,13,405,53,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,255,1260971,8,330,44,0.3888888888888889,0,0,12,13,6,7,False,True
idare_5x5,256,1260972,9,407,51,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,257,1260973,14,397,52,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,258,1260974,14,350,52,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,259,1260975,1,357,53,0.2638888888888889,0,0,12,13,6,7,False,False
idare_5x5,260,1260976,12,368,56,0.37362637362637363,0,0,12,13,6,7,True,True
idare_5x5,261,1260977,11,390,56,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,262,1260978,15,385,54,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,263,1260979,5,388,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,264,1260980,14,390,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,265,1260981,0,372,49,0.3717948717948718,2,0,12,13,6,7,False,False
idare_5x5,266,1260982,14,375,57,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,267,1260983,13,375,58,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,268,1260984,2,395,57,0.2857142857142857,0,0,12,13,6,7,False,False
idare_5x5,269,1260985,8,382,60,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,270,1260986,10,365,56,0.37362637362637363,0,0,12,13,6,7,True,True
idare_5x5,271,1260987,5,356,53,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,272,1260988,11,362,51,0.35714285714285715,0,0,12,13,6,7,True,True
idare_5x5,273,1260989,11,398,54,0.25,0,0,12,13,6,7,True,True
idare_5x5,274,1260990,1,376,56,0.38461538461538464,0,0,12,13,6,7,False,False
idare_5x5,275,1260991,15,403,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,276,1260992,4,359,57,0.24175824175824176,0,0,12,13,6,7,False,False
idare_5x5,277,1260993,0,363,52,0.28205128205128205,8,0,12,13,6,7,False,False
idare_5x5,278,1260994,14,366,53,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,279,1260995,19,408,50,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,280,1260996,5,359,52,0.2777777777777778,0,0,12,13,6,7,False,True
idare_5x5,281,1260997,9,369,53,0.32142857142857145,0,0,12,13,6,7,False,True
idare_5x5,282,1260998,7,378,55,0.2976190476190476,0,0,12,13,6,7,False,True
idare_5x5,283,1260999,11,378,55,0.2361111111111111,0,0,12,13,6,7,True,True
idare_5x5,284,1261000,13,373,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,285,1261001,5,393,51,0.34615384615384615,0,0,12,13,6,7,False,True
idare_5x5,286,1261002,10,382,53,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,287,1261003,17,374,46,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,288,1261004,3,344,45,0.375,0,0,12,13,6,7,False,False
idare_5x5,289,1261005,12,400,56,0.25274725274725274,0,0,12,13,6,7,True,True
idare_5x5,290,1261006,6,359,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,291,1261007,8,381,53,0.27380952380952384,0,0,12,13,6,7,False,True
idare_5x5,292,1261008,13,383,54,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,293,1261009,12,395,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,294,1261010,13,403,49,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,295,1261011,12,401,51,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,296,1261012,6,344,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,297,1261013,12,375,49,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,298,1261014,15,370,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,299,1261015,9,395,49,0.34615384615384615,0,0,12,13,6,7,False,True
idare_5x5,300,1261016,15,397,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,301,1261017,8,365,52,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,302,1261018,14,344,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,303,1261019,13,373,56,0.24358974358974358,0,0,12,13,6,7,True,True
idare_5x5,304,1261020,9,400,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,305,1261021,15,409,50,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,306,1261022,8,349,50,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,307,1261023,12,376,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,308,1261024,13,388,50,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,309,1261025,11,359,51,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,310,1261026,12,363,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,311,1261027,9,367,50,0.3055555555555556,0,0,12,13,6,7,False,True
idare_5x5,312,1261028,12,372,49,0.46153846153846156,0,0,12,13,6,7,True,True
idare_5x5,313,1261029,13,343,49,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,314,1261030,8,385,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,315,1261031,15,399,53,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,316,1261032,3,370,50,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,317,1261033,9,374,54,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,318,1261034,12,393,37,0.4861111111111111,0,0,12,13,6,7,True,True
idare_5x5,319,1261035,9,385,54,0.26373626373626374,0,0,12,13,6,7,False,True
idare_5x5,320,1261036,7,359,52,0.38095238095238093,0,0,12,13,6,7,False,True
idare_5x5,321,1261037,4,374,56,0.2857142857142857,0,0,12,13,6,7,False,False
idare_5x5,322,1261038,2,349,56,0.28205128205128205,0,0,12,13,6,7,False,False
idare_5x5,323,1261039,13,368,53,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,324,1261040,6,385,51,0.32967032967032966,0,0,12,13,6,7,False,True
idare_5x5,325,1261041,0,365,57,0.32967032967032966,2,0,12,13,6,7,False,False
idare_5x5,326,1261042,15,382,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,327,1261043,5,374,55,0.2564102564102564,0,0,12,13,6,7,False,True
idare_5x5,328,1261044,0,396,52,0.32051282051282054,2,0,12,13,6,7,False,False
idare_5x5,329,1261045,9,365,57,0.2564102564102564,0,0,12,13,6,7,False,True
idare_5x5,330,1261046,12,369,54,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,331,1261047,16,407,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,332,1261048,13,387,58,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,333,1261049,7,377,56,0.34065934065934067,0,0,12,13,6,7,False,True
idare_5x5,334,1261050,9,348,53,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,335,1261051,14,391,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,336,1261052,12,377,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,337,1261053,7,375,56,0.24358974358974358,0,0,12,13,6,7,False,True
idare_5x5,338,1261054,8,383,53,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,339,1261055,2,389,52,0.2777777777777778,0,0,12,13,6,7,False,False
idare_5x5,340,1261056,6,400,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,341,1261057,2,355,51,0.2916666666666667,0,0,12,13,6,7,False,False
idare_5x5,342,1261058,9,360,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,343,1261059,12,366,53,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,344,1261060,12,384,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,345,1261061,8,344,47,0.38461538461538464,0,0,12,13,6,7,False,True
idare_5x5,346,1261062,11,375,51,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,347,1261063,11,373,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,348,1261064,3,341,45,0.375,0,0,12,13,6,7,False,False
idare_5x5,349,1261065,18,403,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,350,1261066,15,389,53,0.2692307692307692,0,0,12,13,6,7,True,True
